chi,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.004748449954715464,unknown,True,0.7745902267794563,8.760760406064792,0.7329901944260049,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.8655855212662787,8.643095898060919,0.8245442129405299,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.7184360333335964,8.979477884523213,0.6757974319794636,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.7952675436221194,8.779525868678185,0.7535784044085712,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.47582384083107004,8.715353488304455,0.4344394209542015,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.36692837043950494,9.178498731227355,0.32334472855485247,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.7495905862160657,8.920166330607811,0.7072336228074366,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.8886292181100917,8.673721769692754,0.8474424843655796,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.5124021789772434,9.01658260841278,0.4695873876986375,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.39317169019191706,9.072375140578291,0.35009197086647637,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.7736600353856312,9.042848271626777,0.7307205229197262,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.6779376011351125,9.194278905481411,0.6342790278827379,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.7752194299137106,9.047320017907627,0.7322586835843808,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.35967037469235846,9.150243410829361,0.31622090178257034,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.7753971727789386,8.927941050225341,0.7330032915032938,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.7614317123870349,9.026639063409474,0.7185691685351553,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.6338942495548996,9.180717288687106,0.5903000729611778,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.3117563205197106,9.188337193002289,0.26812596119168847,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.3881621736118528,9.238693041273468,0.3442927020583877,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.7744490964997546,8.932199660603498,0.7320349934258524,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.6244392488844897,9.194595418977594,0.5807791726836184,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.019658992240158848,unknown,True,0.7145809922455618,4.626542288766905,0.6236278332919265,1.0,-0.33547257863349955,0.29963385302898754,1.2491677192335238,2.9865198960742356,0.6775836396557986,0.3467873283998043,0.006610269560741277
0.019658992240158848,unknown,True,0.8507455036802988,4.828830537562999,0.7558155616133057,1.0,-0.33547257863349955,0.29963385302898754,1.2491677192335238,2.9865198960742356,0.6775836396557986,0.3467873283998043,0.006610269560741277
0.019658992240158848,unknown,False,0.9008859505875588,4.410436367165245,0.8141812162697429,1.0,-0.33547257863349955,0.29963385302898754,1.2491677192335238,2.9865198960742356,0.6775836396557986,0.3467873283998043,0.006610269560741277
0.019658992240158848,unknown,False,0.10249633699504487,4.31516596233146,0.017664522826573104,0.0,-0.33547257863349955,0.29963385302898754,1.2491677192335238,2.9865198960742356,0.6775836396557986,0.3467873283998043,0.006610269560741277
0.019658992240158848,unknown,True,0.49463076835471165,3.7669778182428137,0.42057578065702567,1.0,-0.33547257863349955,0.29963385302898754,1.2491677192335238,2.9865198960742356,0.6775836396557986,0.3467873283998043,0.006610269560741277
