task,app_id,model_name,repeat,instance_id,strategy,parameter,parameter_value,accuracy,probability_assigned_to_target,time_seconds
forward,mushrooms,mlp,1,9,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.6239369376306048,11.431930145004877
forward,mushrooms,mlp,1,9,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,1,9,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.8125,14.126143212141512
forward,mushrooms,mlp,1,288,lr_calculation_read,memory_recall_threshold,-1.0,0.0,0.6993909039023853,19.403337298700013
forward,mushrooms,mlp,1,288,lr_calculation_retrieve,memory_recall_threshold,-1.0,0.0,0.6054990556399411,21.697820058560353
forward,mushrooms,mlp,1,288,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.5590985202860557,11.554371898010931
forward,mushrooms,mlp,1,288,dt_read,memory_recall_threshold,-1.0,0.0,0.1875,15.482836399575122
forward,mushrooms,mlp,1,288,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.1875,14.484981849628232
forward,mushrooms,mlp,1,140,lr_calculation_read,memory_recall_threshold,-1.0,0.0,0.08787587132503138,17.903316281275806
forward,mushrooms,mlp,1,140,lr_calculation_retrieve,memory_recall_threshold,-1.0,0.0,0.19681193823317955,21.05735272027614
forward,mushrooms,mlp,1,140,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.18261702716519213,11.309563305484838
forward,mushrooms,mlp,1,140,dt_read,memory_recall_threshold,-1.0,1.0,0.6875,15.482836399575122
forward,mushrooms,mlp,1,140,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.9375,15.031320487114955
forward,mushrooms,mlp,1,20,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.977890626096901,16.65281516417753
forward,mushrooms,mlp,1,20,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8523472273567416,19.865875309500368
forward,mushrooms,mlp,1,20,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.6619870459801765,12.036495733282202
forward,mushrooms,mlp,1,20,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,1,20,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.875,15.000070487114955
forward,mushrooms,mlp,1,120,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9997312963390902,15.019562220493118
forward,mushrooms,mlp,1,120,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9362893055796542,18.625792195699738
forward,mushrooms,mlp,1,120,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.6209450503230936,12.936560032793214
forward,mushrooms,mlp,1,120,dt_read,memory_recall_threshold,-1.0,1.0,1.0,15.482836399575122
forward,mushrooms,mlp,1,120,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.875,16.482836399575124
forward,mushrooms,mlp,1,31,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9938507600951034,15.927854714714934
forward,mushrooms,mlp,1,31,lr_calculation_retrieve,memory_recall_threshold,-1.0,0.0,0.9114014747141342,19.420755432638806
forward,mushrooms,mlp,1,31,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.6508831281147021,12.34069942342741
forward,mushrooms,mlp,1,31,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,1,31,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.84375,14.00114321214151
forward,mushrooms,mlp,1,292,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9998351303923418,14.93462739105488
forward,mushrooms,mlp,1,292,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9373053623763369,18.480411292191715
forward,mushrooms,mlp,1,292,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8214717439681707,12.617328451763555
forward,mushrooms,mlp,1,292,dt_read,memory_recall_threshold,-1.0,1.0,1.0,15.482836399575122
forward,mushrooms,mlp,1,292,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.875,14.516231849628232
forward,mushrooms,mlp,1,143,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9920847413612449,16.046486728726112
forward,mushrooms,mlp,1,143,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8240301691215096,19.585683667510224
forward,mushrooms,mlp,1,143,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.49475307805577995,13.171319048375272
forward,mushrooms,mlp,1,143,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,1,143,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.90625,14.03239321214151
forward,mushrooms,mlp,1,188,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9998901909702645,14.87081535830267
forward,mushrooms,mlp,1,188,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9894526396956934,18.58629743081677
forward,mushrooms,mlp,1,188,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.7858451047140163,12.044495863479904
forward,mushrooms,mlp,1,188,dt_read,memory_recall_threshold,-1.0,0.0,0.75,15.482836399575122
forward,mushrooms,mlp,1,188,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.71875,14.00114321214151
forward,mushrooms,mlp,1,156,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9933677621447081,15.962328480848212
forward,mushrooms,mlp,1,156,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9947299737413203,19.08168367242594
forward,mushrooms,mlp,1,156,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8549365571900929,11.693081617592764
forward,mushrooms,mlp,1,156,dt_read,memory_recall_threshold,-1.0,1.0,0.8125,15.482836399575122
forward,mushrooms,mlp,1,156,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.78125,15.483909124601677
forward,mushrooms,mlp,1,27,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9865188519354764,16.333282667364436
forward,mushrooms,mlp,1,27,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8538760286336142,20.041487292007606
forward,mushrooms,mlp,1,27,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.5183849531033846,12.085188110468838
forward,mushrooms,mlp,1,27,dt_read,memory_recall_threshold,-1.0,0.0,0.8125,15.482836399575122
forward,mushrooms,mlp,1,27,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.875,12.518377299681342
forward,mushrooms,mlp,1,134,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9994930467591358,15.14597465872942
forward,mushrooms,mlp,1,134,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9949912720331977,18.763556740766486
forward,mushrooms,mlp,1,134,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.42617150736267195,12.184044771637586
forward,mushrooms,mlp,1,134,dt_read,memory_recall_threshold,-1.0,1.0,0.8125,15.482836399575122
forward,mushrooms,mlp,1,134,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.84375,13.517304574654787
forward,mushrooms,mlp,1,1,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9859079226082275,16.35966112025727
forward,mushrooms,mlp,1,1,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8511113833728308,19.861977260349907
forward,mushrooms,mlp,1,1,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.5223023982002288,11.79150330917271
forward,mushrooms,mlp,1,1,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,1,1,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.78125,15.9989977620884
forward,mushrooms,mlp,2,25,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.7902413931076444,18.97055060641739
forward,mushrooms,mlp,2,25,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.777888955754034,21.34057109255493
forward,mushrooms,mlp,2,25,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.6802687556312446,12.26704438770168
forward,mushrooms,mlp,2,25,dt_read,memory_recall_threshold,-1.0,0.0,0.0625,15.482836399575122
forward,mushrooms,mlp,2,25,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.25,16.482836399575124
forward,mushrooms,mlp,2,189,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.7141786275320153,19.34697980028229
forward,mushrooms,mlp,2,189,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.6267757910691318,21.82026607325796
forward,mushrooms,mlp,2,189,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.5637597390379908,12.478719004251147
forward,mushrooms,mlp,2,189,dt_read,memory_recall_threshold,-1.0,0.0,0.0,15.482836399575122
forward,mushrooms,mlp,2,189,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.40625,14.516231849628234
forward,mushrooms,mlp,2,355,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.09783678484684356,18.025817606284697
forward,mushrooms,mlp,2,355,lr_calculation_retrieve,memory_recall_threshold,-1.0,0.0,0.16045891955286515,21.221505209790774
forward,mushrooms,mlp,2,355,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.25113820785496993,12.246466327057904
forward,mushrooms,mlp,2,355,dt_read,memory_recall_threshold,-1.0,1.0,1.0,15.482836399575122
forward,mushrooms,mlp,2,355,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.625,15.000070487114955
forward,mushrooms,mlp,2,236,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9988667286673154,15.339068707145577
forward,mushrooms,mlp,2,236,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9989459193462286,18.656668317809896
forward,mushrooms,mlp,2,236,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.6665173275065266,12.231120979295117
forward,mushrooms,mlp,2,236,dt_read,memory_recall_threshold,-1.0,0.0,0.875,15.482836399575122
forward,mushrooms,mlp,2,236,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.84375,15.483909124601677
forward,mushrooms,mlp,2,45,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9999653789706056,14.716932785768613
forward,mushrooms,mlp,2,45,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9999711417785816,18.14609330253147
forward,mushrooms,mlp,2,45,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8347630265290336,11.771619503680224
forward,mushrooms,mlp,2,45,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,2,45,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.75,16.482836399575124
forward,mushrooms,mlp,2,365,lr_calculation_read,memory_recall_threshold,-1.0,0.0,0.27149829022117833,19.287583799041712
forward,mushrooms,mlp,2,365,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.39593815708865643,22.026342555749615
forward,mushrooms,mlp,2,365,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.1331156069506847,11.399288342519222
forward,mushrooms,mlp,2,365,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,2,365,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.65625,15.9989977620884
forward,mushrooms,mlp,2,58,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9938209101966914,15.930036351123299
forward,mushrooms,mlp,2,58,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9067899193587695,19.675435910649306
forward,mushrooms,mlp,2,58,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.9177338319222221,11.663827191457562
forward,mushrooms,mlp,2,58,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,2,58,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.75,14.484981849628232
forward,mushrooms,mlp,2,1,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9859079226082275,16.35966112025727
forward,mushrooms,mlp,2,1,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.748531123333874,20.25746557504464
forward,mushrooms,mlp,2,1,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.5360515874760985,11.931245242507389
forward,mushrooms,mlp,2,1,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,2,1,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.75,15.515159124601679
forward,mushrooms,mlp,2,197,lr_calculation_read,memory_recall_threshold,-1.0,0.0,0.7370924197548303,19.24958663274287
forward,mushrooms,mlp,2,197,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.7910213027075372,22.008544944057334
forward,mushrooms,mlp,2,197,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.7248435273635747,11.908568772029312
forward,mushrooms,mlp,2,197,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,2,197,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.84375,13.486054574654787
forward,mushrooms,mlp,2,32,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9075129833206937,17.96122259864374
forward,mushrooms,mlp,2,32,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8085252098076676,21.108410903512457
forward,mushrooms,mlp,2,32,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8362043046474842,11.587988864738081
forward,mushrooms,mlp,2,32,dt_read,memory_recall_threshold,-1.0,0.0,0.1875,15.482836399575122
forward,mushrooms,mlp,2,32,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.09375,14.00114321214151
forward,mushrooms,mlp,2,96,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9549328631509487,17.224698634970167
forward,mushrooms,mlp,2,96,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8983293025550423,20.544982880964145
forward,mushrooms,mlp,2,96,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.7488446381708243,11.09782146493689
forward,mushrooms,mlp,2,96,dt_read,memory_recall_threshold,-1.0,1.0,0.6875,15.482836399575122
forward,mushrooms,mlp,2,96,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.84375,14.547481849628234
forward,mushrooms,mlp,2,44,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9955116486534595,15.793283139745512
forward,mushrooms,mlp,2,44,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.992077025809722,19.47121516205545
forward,mushrooms,mlp,2,44,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8120945110185588,11.225930787935411
forward,mushrooms,mlp,2,44,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,2,44,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.8125,14.484981849628232
forward,mushrooms,mlp,2,353,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9870237881314646,16.310892344052906
forward,mushrooms,mlp,2,353,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.7804003686653067,19.872240688310313
forward,mushrooms,mlp,2,353,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.6735032785354126,12.069125553377567
forward,mushrooms,mlp,2,353,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,2,353,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.78125,15.483909124601677
forward,mushrooms,mlp,2,198,lr_calculation_read,memory_recall_threshold,-1.0,0.0,0.4695333288843777,19.742257176095507
forward,mushrooms,mlp,2,198,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.37063521593929494,22.73347728813818
forward,mushrooms,mlp,2,198,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8122650544108598,11.057388957326475
forward,mushrooms,mlp,2,198,dt_read,memory_recall_threshold,-1.0,1.0,1.0,15.482836399575122
forward,mushrooms,mlp,2,198,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.84375,14.00114321214151
forward,mushrooms,mlp,2,6,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.8245811658567558,18.742962927028195
forward,mushrooms,mlp,2,6,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.7430910538475992,21.316495385273797
forward,mushrooms,mlp,2,6,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.3864223771296155,12.070405528714092
forward,mushrooms,mlp,2,6,dt_read,memory_recall_threshold,-1.0,1.0,0.8125,15.482836399575122
forward,mushrooms,mlp,2,6,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.84375,13.486054574654787
forward,mushrooms,mlp,2,182,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9993549767857348,15.199508559735499
forward,mushrooms,mlp,2,182,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9243943341467064,18.998644189037883
forward,mushrooms,mlp,2,182,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.43583381380930575,12.861611110489994
forward,mushrooms,mlp,2,182,dt_read,memory_recall_threshold,-1.0,1.0,0.75,15.482836399575122
forward,mushrooms,mlp,2,182,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.8125,14.484981849628232
forward,mushrooms,mlp,2,155,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9177225683344368,17.82999073181221
forward,mushrooms,mlp,2,155,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.7919869510441673,21.104975713450465
forward,mushrooms,mlp,2,155,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.1617491279166753,12.348389661923978
forward,mushrooms,mlp,2,155,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,2,155,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.9375,15.031320487114955
forward,mushrooms,mlp,2,86,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.115596430622113,18.22284722510479
forward,mushrooms,mlp,2,86,lr_calculation_retrieve,memory_recall_threshold,-1.0,0.0,0.23537887326878884,21.27406788529546
forward,mushrooms,mlp,2,86,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.2641600065795659,12.070834274280102
forward,mushrooms,mlp,2,86,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,2,86,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.75,15.000070487114955
forward,mushrooms,mlp,2,37,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9836400941596694,16.451597536125067
forward,mushrooms,mlp,2,37,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.794882460531301,19.892514758991585
forward,mushrooms,mlp,2,37,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.7415896126440705,11.571113316186532
forward,mushrooms,mlp,2,37,dt_read,memory_recall_threshold,-1.0,1.0,1.0,15.482836399575122
forward,mushrooms,mlp,2,37,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.90625,15.483909124601677
forward,mushrooms,mlp,2,216,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9978168600757849,15.531970050269834
forward,mushrooms,mlp,2,216,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.933141333368058,19.045487724215622
forward,mushrooms,mlp,2,216,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.6889336575277814,12.827730021537661
forward,mushrooms,mlp,2,216,dt_read,memory_recall_threshold,-1.0,0.0,0.0,15.482836399575122
forward,mushrooms,mlp,2,216,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.375,15.000070487114955
forward,mushrooms,mlp,3,308,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9852548117906691,16.387058055738407
forward,mushrooms,mlp,3,308,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8999054608645913,19.51520294096241
forward,mushrooms,mlp,3,308,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8275852317215694,12.328122328648936
forward,mushrooms,mlp,3,308,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,3,308,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.75,14.484981849628232
forward,mushrooms,mlp,3,217,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9434008453589849,17.439943876619022
forward,mushrooms,mlp,3,217,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8999868336211122,20.214735018124365
forward,mushrooms,mlp,3,217,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.1412516013194823,11.775466721694546
forward,mushrooms,mlp,3,217,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,3,217,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.71875,14.03239321214151
forward,mushrooms,mlp,3,70,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9483870663070851,17.350811933411084
forward,mushrooms,mlp,3,70,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8841132791618327,20.872956647400038
forward,mushrooms,mlp,3,70,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.7092067888781182,12.406024696143197
forward,mushrooms,mlp,3,70,dt_read,memory_recall_threshold,-1.0,1.0,1.0,15.482836399575122
forward,mushrooms,mlp,3,70,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.875,16.482836399575124
forward,mushrooms,mlp,3,58,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9938209101966914,15.930036351123299
forward,mushrooms,mlp,3,58,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.873156872786472,19.15389475530844
forward,mushrooms,mlp,3,58,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8589241219961096,11.47957081387574
forward,mushrooms,mlp,3,58,dt_read,memory_recall_threshold,-1.0,0.0,0.875,15.482836399575122
forward,mushrooms,mlp,3,58,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.6875,13.517304574654789
forward,mushrooms,mlp,3,347,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9885079747252179,16.241627671962856
forward,mushrooms,mlp,3,347,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8416542941792072,19.793369525202607
forward,mushrooms,mlp,3,347,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.2593585120674661,12.084311795060925
forward,mushrooms,mlp,3,347,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,3,347,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.875,16.482836399575124
forward,mushrooms,mlp,3,27,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9865188519354764,16.333282667364436
forward,mushrooms,mlp,3,27,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9021742316370704,19.909821279464254
forward,mushrooms,mlp,3,27,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.44113632831415817,12.051182733283362
forward,mushrooms,mlp,3,27,dt_read,memory_recall_threshold,-1.0,1.0,0.9375,15.482836399575122
forward,mushrooms,mlp,3,27,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.90625,15.483909124601677
forward,mushrooms,mlp,3,351,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9979349052649491,15.514132929144235
forward,mushrooms,mlp,3,351,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.9906535640918028,19.211009949865858
forward,mushrooms,mlp,3,351,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.5134638501177111,11.67742391861355
forward,mushrooms,mlp,3,351,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,3,351,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.71875,16.0302477620884
forward,mushrooms,mlp,3,197,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.7370924197548303,19.24958663274287
forward,mushrooms,mlp,3,197,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.6999776295465812,21.764230065485243
forward,mushrooms,mlp,3,197,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.4795701882288349,12.240152793707566
forward,mushrooms,mlp,3,197,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,3,197,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.6875,16.482836399575124
forward,mushrooms,mlp,3,373,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9458669847694824,17.39654262537852
forward,mushrooms,mlp,3,373,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.6247273770644068,20.123124769171476
forward,mushrooms,mlp,3,373,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.46398297006124856,12.15026467812689
forward,mushrooms,mlp,3,373,dt_read,memory_recall_threshold,-1.0,1.0,0.8125,15.482836399575122
forward,mushrooms,mlp,3,373,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.9375,16.482836399575124
forward,mushrooms,mlp,3,333,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9728608270838469,16.80278080892841
forward,mushrooms,mlp,3,333,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.914884852702295,19.992147090099298
forward,mushrooms,mlp,3,333,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.505406868199082,11.326986344098636
forward,mushrooms,mlp,3,333,dt_read,memory_recall_threshold,-1.0,1.0,0.75,15.482836399575122
forward,mushrooms,mlp,3,333,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.75,15.000070487114955
forward,mushrooms,mlp,3,89,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.999282664231069,15.224221216136787
forward,mushrooms,mlp,3,89,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8743374397319147,18.7600236881563
forward,mushrooms,mlp,3,89,lr_heuristic,memory_recall_threshold,-1.0,1.0,0.8459596521592965,12.165734920017071
forward,mushrooms,mlp,3,89,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,3,89,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.8125,16.482836399575124
forward,mushrooms,mlp,3,293,lr_calculation_read,memory_recall_threshold,-1.0,0.0,0.7370924197548303,19.24958663274287
forward,mushrooms,mlp,3,293,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8060295997050166,21.837496021559517
forward,mushrooms,mlp,3,293,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.6093528565734246,12.029472931402587
forward,mushrooms,mlp,3,293,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,3,293,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.78125,14.00114321214151
forward,mushrooms,mlp,3,114,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.6363953867907091,19.591766696641166
forward,mushrooms,mlp,3,114,lr_calculation_retrieve,memory_recall_threshold,-1.0,0.0,0.5044099950289149,21.162204704916206
forward,mushrooms,mlp,3,114,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.3310543405494918,12.462685113375205
forward,mushrooms,mlp,3,114,dt_read,memory_recall_threshold,-1.0,0.0,0.125,15.482836399575122
forward,mushrooms,mlp,3,114,dt_retrieve,memory_recall_threshold,-1.0,1.0,0.34375,14.609981849628234
forward,mushrooms,mlp,3,201,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.9867487782725902,16.323155427353512
forward,mushrooms,mlp,3,201,lr_calculation_retrieve,memory_recall_threshold,-1.0,1.0,0.8604912593123053,19.90723504896361
forward,mushrooms,mlp,3,201,lr_heuristic,memory_recall_threshold,-1.0,0.0,0.4987619876561958,11.830819039231837
forward,mushrooms,mlp,3,201,dt_read,memory_recall_threshold,-1.0,1.0,0.875,15.482836399575122
forward,mushrooms,mlp,3,201,dt_retrieve,memory_recall_threshold,-1.0,0.0,0.8125,15.000070487114955
forward,mushrooms,mlp,3,398,lr_calculation_read,memory_recall_threshold,-1.0,1.0,0.957642424862495,17.168973765451742
